SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FSL;NUTS
4464;RĂICANI;517296;1;4366;23;3;3;7;1;0150023700522;RO121
4473;ZĂGRIȘ;517297;1;4366;23;3;3;7;1;0150023700713;RO121
4482;GÂRBOVA;0;1;10;3;2;3;7;1;0150024000000;RO121
4491;GÂRBOVA;517305;1;4482;22;3;3;7;1;0150024300259;RO121
4507;CĂRPINIȘ;517306;1;4482;23;3;3;7;1;0150024700105;RO121
4516;RECIU;517307;1;4482;23;3;3;7;1;0150024700526;RO121
4525;GÂRDA DE SUS;0;1;10;3;2;3;7;1;0150025000000;RO121
4534;GÂRDA DE SUS;517310;1;4525;22;3;3;7;1;0150025300263;RO121
4543;BIHARIA;517311;1;4525;23;3;3;7;1;0150025700049;RO121
4552;DEALU FRUMOS;517312;1;4525;23;3;3;7;1;0150025700189;RO121
4561;DEALU ORDÂNCUȘII;517313;1;4525;23;3;3;7;1;0150025700194;RO121
4570;DOBREȘTI;517314;1;4525;23;3;3;7;1;0150025700202;RO121
4598;GÂRDA SEACĂ;517316;1;4525;23;3;3;7;1;0150025700264;RO121
4589;GHEȚARI;517317;1;4525;23;3;3;7;1;0150025700272;RO121
4605;HANĂȘEȘTI;517318;1;4525;23;3;3;7;1;0150025700291;RO121
4614;HUZĂREȘTI;517319;1;4525;23;3;3;7;1;0150025700309;RO121
4623;IZVOARELE;517321;1;4525;23;3;3;7;1;0150025700326;RO121
4632;MUNUNĂ;517322;1;4525;23;3;3;7;1;0150025700417;RO121
4641;OCOALE;517323;1;4525;23;3;3;7;1;0150025700436;RO121
4650;PLAI;517324;1;4525;23;3;3;7;1;0150025700476;RO121
4669;PLIȘTI;517326;1;4525;23;3;3;7;1;0150025700482;RO121
4678;SCOARȚA;517327;1;4525;23;3;3;7;1;0150025700557;RO121
4696;SNIDE;517328;1;4525;23;3;3;7;1;0150025700568;RO121
4687;SUCEȘTI;517329;1;4525;23;3;3;7;1;0150025700583;RO121
4703;HOPÂRTA;0;1;10;3;2;3;7;1;0150026000000;RO121
4712;HOPÂRTA;517335;1;4703;22;3;3;7;1;0150026300306;RO121
4721;SILIVAȘ;517336;1;4703;23;3;3;7;1;0150026700566;RO121
4730;ȘPĂLNACA;517337;1;4703;23;3;3;7;1;0150026700596;RO121
4749;TURDAȘ;517338;1;4703;23;3;3;7;1;0150026700632;RO121
4758;VAMA SEACĂ;517339;1;4703;23;3;3;7;1;0150026700680;RO121
4767;HOREA;0;1;10;3;2;3;7;1;0150027000000;RO121
4776;HOREA;517340;1;4767;22;3;3;7;1;0150027300307;RO121
4785;BABA;517341;1;4767;23;3;3;7;1;0150027700021;RO121
4794;BUTEȘTI;517342;1;4767;23;3;3;7;1;0150027700094;RO121
4801;DÂRLEȘTI;517343;1;4767;23;3;3;7;1;0150027700179;RO121
4810;FERICET;517344;1;4767;23;3;3;7;1;0150027700241;RO121
4829;GIURGIUȚ;517346;1;4767;23;3;3;7;1;0150027700275;RO121
4838;MĂNCEȘTI;517347;1;4767;23;3;3;7;1;0150027700385;RO121
4847;MĂTIȘEȘTI;517348;1;4767;23;3;3;7;1;0150027700393;RO121
4856;NICULEȘTI;517349;1;4767;23;3;3;7;1;0150027700429;RO121
4865;PĂTRUȘEȘTI;517351;1;4767;23;3;3;7;1;0150027700455;RO121
4874;PETREASA;517352;1;4767;23;3;3;7;1;0150027700466;RO121
4883;PRELUCA;517353;1;4767;23;3;3;7;1;0150027700510;RO121
4892;TEIU;517354;1;4767;23;3;3;7;1;0150027700613;RO121
4909;TRIFEȘTI;517356;1;4767;23;3;3;7;1;0150027700630;RO121
4918;ZÂNZEȘTI;517357;1;4767;23;3;3;7;1;0150027700715;RO121
4927;IGHIU;0;1;10;3;2;3;7;1;0150028000000;RO121
4936;IGHIU;517360;1;4927;22;3;3;7;1;0150028300314;RO121
4945;BUCERDEA VINOASĂ;517361;1;4927;23;3;3;7;1;0150028700082;RO121
4954;IGHIEL;517362;1;4927;23;3;3;7;1;0150028700313;RO121
4963;ȘARD;517363;1;4927;23;3;3;7;1;0150028700586;RO121
4972;ȚELNA;517364;1;4927;23;3;3;7;1;0150028700635;RO121
4981;ÎNTREGALDE;0;1;10;3;2;3;7;1;0150029000000;RO121
4990;ÎNTREGALDE;517365;1;4981;22;3;3;7;1;0150029300330;RO121
5005;DEALU GEOAGIULUI;517366;1;4981;23;3;3;7;1;0150029700190;RO121
5014;GHIONCANI;517367;1;4981;23;3;3;7;1;0150029700273;RO121
5023;ILIEȘTI;517368;1;4981;23;3;3;7;1;0150029700316;RO121
5032;IVĂNIȘ;517369;1;4981;23;3;3;7;1;0150029700322;RO121
5041;MĂRINEȘTI;517371;1;4981;23;3;3;7;1;0150029700388;RO121
5050;MODOLEȘTI;517372;1;4981;23;3;3;7;1;0150029700406;RO121
5069;NECRILEȘTI;517373;1;4981;23;3;3;7;1;0150029700422;RO121
5078;POPEȘTI;517374;1;4981;23;3;3;7;1;0150029700503;RO121
5087;SFÂRCEA;517376;1;4981;23;3;3;7;1;0150029700563;RO121
5096;TECȘEȘTI;517377;1;4981;23;3;3;7;1;0150029700612;RO121
5103;JIDVEI;0;1;10;3;2;3;7;1;0150030000000;RO121
5112;JIDVEI;517385;1;5103;22;3;3;7;1;0150030300333;RO121
5121;BĂLCACIU;517386;1;5103;23;3;3;7;1;0150030700028;RO121
5130;CĂPÂLNA DE JOS;517387;1;5103;23;3;3;7;1;0150030700102;RO121
5149;FEISA;517388;1;5103;23;3;3;7;1;0150030700238;RO121
5158;VESEUȘ;517389;1;5103;23;3;3;7;1;0150030700699;RO121
5167;LIVEZILE;0;1;10;3;2;3;7;1;0150031000000;RO121
5176;LIVEZILE;517390;1;5167;22;3;3;7;1;0150031300349;RO121
5185;IZVOARELE;517391;1;5167;23;3;3;7;1;0150031700328;RO121
5194;POIANA AIUDULUI;517392;1;5167;23;3;3;7;1;0150031700489;RO121
5201;VĂLIȘOARA;517393;1;5167;23;3;3;7;1;0150031700685;RO121
5210;LOPADEA NOUĂ;0;1;10;3;2;3;7;1;0150032000000;RO121
5229;LOPADEA NOUĂ;517395;1;5210;22;3;3;7;1;0150032300352;RO121
5238;ASINIP;517396;1;5210;23;3;3;7;1;0150032700017;RO121
5256;BĂGĂU;517397;1;5210;23;3;3;7;1;0150032700026;RO121
5247;BEȚA;517398;1;5210;23;3;3;7;1;0150032700047;RO121
5265;CICÂRD;517399;1;5210;23;3;3;7;1;0150032700127;RO121
5274;CIUGUZEL;517401;1;5210;23;3;3;7;1;0150032700137;RO121
5283;OCNIȘOARA;517402;1;5210;23;3;3;7;1;0150032700435;RO121
5292;ODVEREM;517403;1;5210;23;3;3;7;1;0150032700438;RO121
5309;LUNCA MUREȘULUI;0;1;10;3;2;3;7;1;0150033000000;RO121
5318;LUNCA MUREȘULUI;517405;1;5309;22;3;3;7;1;0150033300367;RO121
5327;GURA ARIEȘULUI;517406;1;5309;23;3;3;7;1;0150033700284;RO121
5336;LUPȘA;0;1;10;3;2;3;7;1;0150034000000;RO121
5345;LUPȘA;517410;1;5336;22;3;3;7;1;0150034300371;RO121
5354;BÂRDEȘTI;517411;1;5336;23;3;3;7;1;0150034700036;RO121
5363;BÂRZAN;517412;1;5336;23;3;3;7;1;0150034700042;RO121
5372;CURMĂTURĂ;517413;1;5336;23;3;3;7;1;0150034700172;RO121
5381;DUPĂ DEAL;517414;1;5336;23;3;3;7;1;0150034700224;RO121
5390;GEAMĂNA;517416;1;5336;23;3;3;7;1;0150034700267;RO121
5407;HĂDĂRĂU;517417;1;5336;23;3;3;7;1;0150034700293;RO121
5416;HOLOBANI;517418;1;5336;23;3;3;7;1;0150034700305;RO121
5425;LAZURI;517419;1;5336;23;3;3;7;1;0150034700341;RO121
5434;LUNCA;517421;1;5336;23;3;3;7;1;0150034700357;RO121
5443;MĂNĂSTIRE;517422;1;5336;23;3;3;7;1;0150034700384;RO121
5452;MĂRGAIA;517423;1;5336;23;3;3;7;1;0150034700386;RO121
5461;MUȘCA;517424;1;5336;23;3;3;7;1;0150034700418;RO121
5489;PÂRÂU-CĂRBUNĂRI;517426;1;5336;23;3;3;7;1;0150034700461;RO121
5470;PIȚIGA;517427;1;5336;23;3;3;7;1;0150034700475;RO121
5498;POȘOGANI;517428;1;5336;23;3;3;7;1;0150034700508;RO121
5504;ȘASA;517429;1;5336;23;3;3;7;1;0150034700587;RO121
5513;TRIFEȘTI;517431;1;5336;23;3;3;7;1;0150034700629;RO121
5522;VALEA HOLHORII;517432;1;5336;23;3;3;7;1;0150034700657;RO121
5531;VALEA LUPȘII;517433;1;5336;23;3;3;7;1;0150034700662;RO121
5540;VALEA ȘESII;517434;1;5336;23;3;3;7;1;0150034700673;RO121
5559;VĂI;517436;1;5336;23;3;3;7;1;0150034700682;RO121
5568;VINȚA;517437;1;5336;23;3;3;7;1;0150034700707;RO121
5577;METEȘ;0;1;10;3;2;3;7;1;0150035000000;RO121
5586;METEȘ;517445;1;5577;22;3;3;7;1;0150035300399;RO121
5595;AMPOIȚA;517446;1;5577;23;3;3;7;1;0150035700012;RO121
5602;ISCA;517447;1;5577;23;3;3;7;1;0150035700321;RO121
5611;LUNCA AMPOIȚEI;517448;1;5577;23;3;3;7;1;0150035700359;RO121
5620;LUNCA METEȘULUI;517449;1;5577;23;3;3;7;1;0150035700366;RO121
5639;PĂDUREA;517451;1;5577;23;3;3;7;1;0150035700448;RO121
5648;POIANA AMPOIULUI;517452;1;5577;23;3;3;7;1;0150035700490;RO121
5657;POIANA URSULUI;517453;1;5577;23;3;3;7;1;0150035700492;RO121
5666;PRESACA AMPOIULUI;517454;1;5577;23;3;3;7;1;0150035700512;RO121
5675;REMETEA;517456;1;5577;23;3;3;7;1;0150035700527;RO121
5684;TĂUȚI;517457;1;5577;23;3;3;7;1;0150035700609;RO121
5693;VĂLENI;517458;1;5577;23;3;3;7;1;0150035700684;RO121
5700;MIHALȚ;0;1;10;3;2;3;7;1;0150036000000;RO121
5719;MIHALȚ;517465;1;5700;22;3;3;7;1;0150036300402;RO121
5728;CISTEI;517466;1;5700;23;3;3;7;1;0150036700131;RO121
5737;OBREJA;517467;1;5700;23;3;3;7;1;0150036700433;RO121
5746;ZĂRIEȘ;517468;1;5700;23;3;3;7;1;0150036700714;RO121
5755;MIRĂSLĂU;0;1;10;3;2;3;7;1;0150037000000;RO121
5764;MIRĂSLĂU;517470;1;5755;22;3;3;7;1;0150037300405;RO121
5773;CICĂU;517471;1;5755;23;3;3;7;1;0150037700126;RO121
5782;DECEA;517472;1;5755;23;3;3;7;1;0150037700196;RO121
5791;LOPADEA VECHE;517473;1;5755;23;3;3;7;1;0150037700353;RO121
5808;ORMENIȘ;517474;1;5755;23;3;3;7;1;0150037700446;RO121
5817;RACHIȘ;517476;1;5755;23;3;3;7;1;0150037700516;RO121
5826;MOGOȘ;0;1;10;3;2;3;7;1;0150038000000;RO121
5835;MOGOȘ;517480;1;5826;22;3;3;7;1;0150038300408;RO121
5844;BĂRBEȘTI;517481;1;5826;23;3;3;7;1;0150038700034;RO121
5853;BÂRLEȘTI;517482;1;5826;23;3;3;7;1;0150038700037;RO121
5862;BÂRLEȘTI-CĂTUN;517483;1;5826;23;3;3;7;1;0150038700040;RO121
5871;BÂRZOGANI;517484;1;5826;23;3;3;7;1;0150038700043;RO121
5880;BOCEȘTI;517486;1;5826;23;3;3;7;1;0150038700059;RO121
5899;BOGDĂNEȘTI;517487;1;5826;23;3;3;7;1;0150038700064;RO121
5906;BUTEȘTI;517488;1;5826;23;3;3;7;1;0150038700093;RO121
5915;COJOCANI;517489;1;5826;23;3;3;7;1;0150038700146;RO121
5924;CRISTEȘTI;517491;1;5826;23;3;3;7;1;0150038700165;RO121
5933;MĂMĂLIGANI;517492;1;5826;23;3;3;7;1;0150038700382;RO121
5942;NEGREȘTI;517493;1;5826;23;3;3;7;1;0150038700425;RO121
5951;ONCEȘTI;517494;1;5826;23;3;3;7;1;0150038700443;RO121
5960;POIENILE-MOGOȘ;517496;1;5826;23;3;3;7;1;0150038700497;RO121
5979;TOMEȘTI;517497;1;5826;23;3;3;7;1;0150038700620;RO121
5997;VALEA BARNII;517498;1;5826;23;3;3;7;1;0150038700646;RO121
5988;VALEA BÂRLUȚEȘTI;517499;1;5826;23;3;3;7;1;0150038700647;RO121
6002;VALEA COCEȘTI;517501;1;5826;23;3;3;7;1;0150038700653;RO121
6011;VALEA GIOGEȘTI;517502;1;5826;23;3;3;7;1;0150038700655;RO121
6020;VALEA MLACII;517503;1;5826;23;3;3;7;1;0150038700667;RO121
6039;VALEA ȚUPILOR;517504;1;5826;23;3;3;7;1;0150038700675;RO121
6048;NOȘLAC;0;1;10;3;2;3;7;1;0150043000000;RO121
6057;NOȘLAC;517515;1;6048;22;3;3;7;1;0150043300430;RO121
6066;CĂPTĂLAN;517516;1;6048;23;3;3;7;1;0150043700103;RO121
6075;COPAND;517517;1;6048;23;3;3;7;1;0150043700150;RO121
6084;GĂBUD;517518;1;6048;23;3;3;7;1;0150043700256;RO121
6093;STÂNA DE MUREȘ;517519;1;6048;23;3;3;7;1;0150043700577;RO121
6100;VALEA CIUCIULUI;517521;1;6048;23;3;3;7;1;0150043700652;RO121
6119;OCOLIȘ;0;1;10;3;2;3;7;1;0150044000000;RO121
6128;OCOLIȘ;517525;1;6119;22;3;3;7;1;0150044300437;RO121
6137;LUNCA LARGĂ;517526;1;6119;23;3;3;7;1;0150044700363;RO121
6146;RUNC;517527;1;6119;23;3;3;7;1;0150044700537;RO121
6155;VIDOLM;517528;1;6119;23;3;3;7;1;0150044700701;RO121
6164;OHABA;0;1;10;3;2;3;7;1;0150045000000;RO121
6173;OHABA;517530;1;6164;22;3;3;7;1;0150045300439;RO121
6182;COLIBI;517531;1;6164;23;3;3;7;1;0150045700148;RO121
6191;MĂGHIERAT;517532;1;6164;23;3;3;7;1;0150045700377;RO121
6208;SECĂȘEL;517533;1;6164;23;3;3;7;1;0150045700561;RO121
6217;PIANU;0;1;10;3;2;3;7;1;0150053000000;RO121
6226;PIANU DE SUS;517537;1;6217;22;3;3;7;1;0150053300472;RO121
6235;PIANU DE JOS;517536;1;6217;23;3;3;7;1;0150053700471;RO121
6244;PLAIURI;517538;1;6217;23;3;3;7;1;0150053700478;RO121
6253;PURCĂREȚI;517539;1;6217;23;3;3;7;1;0150053700514;RO121
6262;STRUNGARI;517541;1;6217;23;3;3;7;1;0150053700580;RO121
6271;POIANA VADULUI;0;1;10;3;2;3;7;1;0150054000000;RO121
6280;POIANA VADULUI;517545;1;6271;22;3;3;7;1;0150054300493;RO121
6299;COSTEȘTI;517546;1;6271;23;3;3;7;1;0150054700155;RO121
6306;DUDUIENI;517547;1;6271;23;3;3;7;1;0150054700215;RO121
6315;FĂGETU DE JOS;517548;1;6271;23;3;3;7;1;0150054700234;RO121
6324;FĂGETU DE SUS;517549;1;6271;23;3;3;7;1;0150054700235;RO121
6333;HĂNĂȘEȘTI;517551;1;6271;23;3;3;7;1;0150054700294;RO121
6342;LUPĂIEȘTI;517552;1;6271;23;3;3;7;1;0150054700370;RO121
6351;MORCĂNEȘTI;517553;1;6271;23;3;3;7;1;0150054700411;RO121
6360;PĂȘTEȘTI;517554;1;6271;23;3;3;7;1;0150054700452;RO121
6379;PETELEI;517556;1;6271;23;3;3;7;1;0150054700465;RO121
6388;STĂNEȘTI;517557;1;6271;23;3;3;7;1;0150054700574;RO121
6397;PONOR;0;1;10;3;2;3;7;1;0150055000000;RO121
6404;PONOR;517565;1;6397;22;3;3;7;1;0150055300501;RO121
6413;DUPA DEAL;517566;1;6397;23;3;3;7;1;0150055700223;RO121
6422;GEOGEL;517567;1;6397;23;3;3;7;1;0150055700269;RO121
6431;MĂCĂREȘTI;517568;1;6397;23;3;3;7;1;0150055700376;RO121
6459;VALE IN JOS;517569;1;6397;23;3;3;7;1;0150055700643;RO121
6440;VALEA BUCURULUI;517571;1;6397;23;3;3;7;1;0150055700649;RO121
6468;POȘAGA;0;1;10;3;2;3;7;1;0150056000000;RO121
6477;POȘAGA DE JOS;517581;1;6468;22;3;3;7;1;0150056300506;RO121
6486;CORȚEȘTI;517576;1;6468;23;3;3;7;1;0150056700154;RO121
6495;INCEȘTI;517577;1;6468;23;3;3;7;1;0150056700317;RO121
6501;LUNCA;517578;1;6468;23;3;3;7;1;0150056700358;RO121
6510;ORĂȘTI;517579;1;6468;23;3;3;7;1;0150056700444;RO121
6529;POȘAGA DE SUS;517582;1;6468;23;3;3;7;1;0150056700507;RO121
6538;SĂGAGEA;517583;1;6468;23;3;3;7;1;0150056700541;RO121
6547;RĂDEȘTI;0;1;10;3;2;3;7;1;0150057000000;RO121
6556;RĂDEȘTI;517585;1;6547;22;3;3;7;1;0150057300520;RO121
6565;LEORINȚ;517586;1;6547;23;3;3;7;1;0150057700345;RO121
6574;MEȘCREAC;517587;1;6547;23;3;3;7;1;0150057700398;RO121
6583;ȘOIMUȘ;517588;1;6547;23;3;3;7;1;0150057700594;RO121
6627;RÂMEȚ;0;1;10;3;2;3;7;1;0150058000000;RO121
6636;RÂMEȚ;517590;1;6627;22;3;3;7;1;0150058300525;RO121
6645;BOȚANI;517591;1;6627;23;3;3;7;1;0150058700074;RO121
6654;BRĂDEȘTI;517592;1;6627;23;3;3;7;1;0150058700077;RO121
6663;CHEIA;517593;1;6627;23;3;3;7;1;0150058700122;RO121
6672;COTORĂȘTI;517594;1;6627;23;3;3;7;1;0150058700159;RO121
6681;FLOREȘTI;517596;1;6627;23;3;3;7;1;0150058700248;RO121
6690;OLTENI;517597;1;6627;23;3;3;7;1;0150058700442;RO121
6707;VALEA FĂGETULUI;517598;1;6627;23;3;3;7;1;0150058700654;RO121
6716;VALEA INZELULUI;517599;1;6627;23;3;3;7;1;0150058700658;RO121
6725;VALEA MĂNĂSTIRII;517601;1;6627;23;3;3;7;1;0150058700665;RO121
6734;VALEA POIENII;517602;1;6627;23;3;3;7;1;0150058700671;RO121
6743;VALEA UZEI;517603;1;6627;23;3;3;7;1;0150058700677;RO121
6752;VLĂDEȘTI;517604;1;6627;23;3;3;7;1;0150058700709;RO121
6592;RIMETEA;0;1;10;3;2;3;7;1;0150059000000;RO121
6609;RIMETEA;517610;1;6592;22;3;3;7;1;0150059300528;RO121
6618;COLȚEȘTI;517611;1;6592;23;3;3;7;1;0150059700149;RO121
6930;ROȘIA DE SECAȘ;0;1;10;3;2;3;7;1;0150060000000;RO121
6949;ROȘA DE SECAȘ;517640;1;6930;22;3;3;7;1;0150060300531;RO121
6958;TĂU;517641;1;6930;23;3;3;7;1;0150060700606;RO121
6967;UNGUREI;517642;1;6930;23;3;3;7;1;0150060700639;RO121
6761;ROȘIA MONTANĂ;0;1;10;3;2;3;7;1;0150061000000;RO121
6770;ROȘIA MONTANĂ;517615;1;6761;22;3;3;7;1;0150061300533;RO121
6789;BĂLMOȘEȘTI;517616;1;6761;23;3;3;7;1;0150061700031;RO121
6798;BLIDEȘTI;517617;1;6761;23;3;3;7;1;0150061700056;RO121
6805;BUNTA;517618;1;6761;23;3;3;7;1;0150061700090;RO121
6814;CĂRPINIȘ;517619;1;6761;23;3;3;7;1;0150061700106;RO121
6823;COASTA HENȚII;517621;1;6761;23;3;3;7;1;0150061700141;RO121
6832;CORNA;517622;1;6761;23;3;3;7;1;0150061700151;RO121
6841;CURĂTURI;517623;1;6761;23;3;3;7;1;0150061700171;RO121
6850;DĂROAIA;517624;1;6761;23;3;3;7;1;0150061700177;RO121
6869;GÂRDA-BĂRBULEȘTI;517626;1;6761;23;3;3;7;1;0150061700265;RO121
6878;GURA ROȘIEI;517627;1;6761;23;3;3;7;1;0150061700288;RO121
6887;IACOBEȘTI;517628;1;6761;23;3;3;7;1;0150061700310;RO121
6896;IGNĂȚEȘTI;517629;1;6761;23;3;3;7;1;0150061700315;RO121
6903;ȘOAL;517631;1;6761;23;3;3;7;1;0150061700592;RO121
6912;ȚARINA;517632;1;6761;23;3;3;7;1;0150061700633;RO121
6921;VÂRTOP;517633;1;6761;23;3;3;7;1;0150061700697;RO121
6976;SĂLCIUA;0;1;10;3;2;3;7;1;0150062000000;RO121
6985;SĂLCIUA DE JOS;517648;1;6976;22;3;3;7;1;0150062300544;RO121
6994;DEALU CASELOR;517646;1;6976;23;3;3;7;1;0150062700184;RO121
7008;DUMEȘTI;517647;1;6976;23;3;3;7;1;0150062700221;RO121
7017;SĂLCIUA DE SUS;517649;1;6976;23;3;3;7;1;0150062700545;RO121
7026;SUB PIATRĂ;517651;1;6976;23;3;3;7;1;0150062700582;RO121
7035;VALEA LARGĂ;517652;1;6976;23;3;3;7;1;0150062700659;RO121
7044;SĂLIȘTEA;0;1;10;3;2;3;7;1;0150063000000;RO121
7053;SĂLIȘTEA;517655;1;7044;22;3;3;7;1;0150063300546;RO121
7062;MĂRGINENI;517656;1;7044;23;3;3;7;1;0150063700387;RO121
7071;SĂLIȘTEA-DEAL;517657;1;7044;23;3;3;7;1;0150063700547;RO121
7080;TĂRTĂRIA;517658;1;7044;23;3;3;7;1;0150063700604;RO121
7099;SĂSCIORI;0;1;10;3;2;3;7;1;0150064000000;RO121
7106;SĂSCIORI;517660;1;7099;22;3;3;7;1;0150064300549;RO121
7115;CĂPÂLNA;517661;1;7099;23;3;3;7;1;0150064700101;RO121
7124;DUMBRAVA;517662;1;7099;23;3;3;7;1;0150064700218;RO121
7133;LAZ;517663;1;7099;23;3;3;7;1;0150064700339;RO121
7142;LOMAN;517664;1;7099;23;3;3;7;1;0150064700351;RO121
7151;PLEȘI;517666;1;7099;23;3;3;7;1;0150064700481;RO121
7160;RĂCHITA;517667;1;7099;23;3;3;7;1;0150064700519;RO121
7179;SEBEȘEL;517668;1;7099;23;3;3;7;1;0150064700559;RO121
7188;TONEA;517669;1;7099;23;3;3;7;1;0150064700624;RO121
7348;SÂNCEL;0;1;10;3;2;3;7;1;0150065000000;RO121
7357;SÂNCEL;517670;1;7348;22;3;3;7;1;0150065300551;RO121
7366;ICLOD;517671;1;7348;23;3;3;7;1;0150065700312;RO121
7375;PĂNADE;517672;1;7348;23;3;3;7;1;0150065700450;RO121
7384;SÂNTIMBRU;0;1;10;3;2;3;7;1;0150066000000;RO121
7393;SÂNTIMBRU;517675;1;7384;22;3;3;7;1;0150066300555;RO121
7400;COȘLARIU;517676;1;7384;23;3;3;7;1;0150066700157;RO121
7419;DUMITRA;517677;1;7384;23;3;3;7;1;0150066700222;RO121
7428;GALTIU;517678;1;7384;23;3;3;7;1;0150066700255;RO121
7437;TOTOI;517679;1;7384;23;3;3;7;1;0150066700625;RO121
7197;SCĂRIȘOARA;0;1;10;3;2;3;7;1;0150067000000;RO121
7204;SCĂRIȘOARA;517680;1;7197;22;3;3;7;1;0150067300556;RO121
7213;BÂRLEȘTI;517681;1;7197;23;3;3;7;1;0150067700039;RO121
7222;BOTEȘTI;517682;1;7197;23;3;3;7;1;0150067700073;RO121
7231;FAȚA-LĂZEȘTI;517683;1;7197;23;3;3;7;1;0150067700232;RO121
7240;FLOREȘTI;517684;1;7197;23;3;3;7;1;0150067700247;RO121
7259;LĂZEȘTI;517686;1;7197;23;3;3;7;1;0150067700343;RO121
7268;LESPEZEA;517687;1;7197;23;3;3;7;1;0150067700346;RO121
7277;MAȚEI;517688;1;7197;23;3;3;7;1;0150067700375;RO121
7286;NEGEȘTI;517689;1;7197;23;3;3;7;1;0150067700424;RO121
7295;PRELUCĂ;517691;1;7197;23;3;3;7;1;0150067700511;RO121
7302;RUNC;517692;1;7197;23;3;3;7;1;0150067700534;RO121
7311;SFOARTEA;517693;1;7197;23;3;3;7;1;0150067700564;RO121
7320;ȘTIULEȚI;517694;1;7197;23;3;3;7;1;0150067700601;RO121
7339;TRÂNCEȘTI;517696;1;7197;23;3;3;7;1;0150067700628;RO121
7446;SOHODOL;0;1;10;3;2;3;7;1;0150068000000;RO121
7455;SOHODOL;517700;1;7446;22;3;3;7;1;0150068300571;RO121
7464;BĂZEȘTI;517701;1;7446;23;3;3;7;1;0150068700035;RO121
7473;BILĂNEȘTI;517702;1;7446;23;3;3;7;1;0150068700051;RO121
7482;BOBĂREȘTI;517703;1;7446;23;3;3;7;1;0150068700058;RO121
7491;BRĂDEANA;517704;1;7446;23;3;3;7;1;0150068700076;RO121
7507;BURZONEȘTI;517706;1;7446;23;3;3;7;1;0150068700092;RO121
7516;DEONCEȘTI;517707;1;7446;23;3;3;7;1;0150068700198;RO121
7525;DILIMANI;517708;1;7446;23;3;3;7;1;0150068700200;RO121
7534;FURDUIEȘTI;517709;1;7446;23;3;3;7;1;0150068700249;RO121
7543;GURA SOHODOL;517711;1;7446;23;3;3;7;1;0150068700289;RO121
7552;HOANCĂ;517712;1;7446;23;3;3;7;1;0150068700302;RO121
7561;JOLDIȘEȘTI;517713;1;7446;23;3;3;7;1;0150068700335;RO121
7570;LAZURI;517714;1;7446;23;3;3;7;1;0150068700340;RO121
7589;LEHEȘTI;517716;1;7446;23;3;3;7;1;0150068700344;RO121
7598;LUMINEȘTI;517717;1;7446;23;3;3;7;1;0150068700354;RO121
7605;MEDREȘTI;517718;1;7446;23;3;3;7;1;0150068700394;RO121
7614;MORĂREȘTI;517719;1;7446;23;3;3;7;1;0150068700410;RO121
7623;MUNEȘTI;517721;1;7446;23;3;3;7;1;0150068700415;RO121
7632;NĂPĂIEȘTI;517722;1;7446;23;3;3;7;1;0150068700421;RO121
7641;NELEGEȘTI;517723;1;7446;23;3;3;7;1;0150068700426;RO121
7650;NICOREȘTI;517724;1;7446;23;3;3;7;1;0150068700428;RO121
7669;PELEȘ;517726;1;7446;23;3;3;7;1;0150068700462;RO121
7678;POIANA;517727;1;7446;23;3;3;7;1;0150068700488;RO121
7687;ROBEȘTI;517728;1;7446;23;3;3;7;1;0150068700529;RO121
7712;SEBIȘEȘTI;517729;1;7446;23;3;3;7;1;0150068700560;RO121
7696;SICOIEȘTI;517731;1;7446;23;3;3;7;1;0150068700565;RO121
7703;SURDEȘTI;517732;1;7446;23;3;3;7;1;0150068700584;RO121
7721;ȘIMOCEȘTI;517733;1;7446;23;3;3;7;1;0150068700591;RO121
7730;ȚOCI;517734;1;7446;23;3;3;7;1;0150068700618;RO121
7749;VALEA VERDE;517736;1;7446;23;3;3;7;1;0150068700678;RO121
7758;VLĂDOȘEȘTI;517737;1;7446;23;3;3;7;1;0150068700710;RO121
7767;STREMȚ;0;1;10;3;2;3;7;1;0150069000000;RO121
7776;STREMȚ;517745;1;7767;22;3;3;7;1;0150069300579;RO121
7785;FAȚA PIETRII;517746;1;7767;23;3;3;7;1;0150069700231;RO121
7794;GEOAGIU DE SUS;517747;1;7767;23;3;3;7;1;0150069700268;RO121
7801;GEOMAL;517748;1;7767;23;3;3;7;1;0150069700270;RO121
7810;ȘIBOT;0;1;10;3;2;3;7;1;0150070000000;RO121
7829;ȘIBOT;517750;1;7810;22;3;3;7;1;0150070300589;RO121
7838;BALOMIRU DE CÂMP;517751;1;7810;23;3;3;7;1;0150070700023;RO121
7847;BĂCĂINȚI;517752;1;7810;23;3;3;7;1;0150070700024;RO121
7856;SĂRĂCSĂU;517753;1;7810;23;3;3;7;1;0150070700548;RO121
7865;ȘONA;0;1;10;3;2;3;7;1;0150071000000;RO121
7874;ȘONA;517755;1;7865;22;3;3;7;1;0150071300595;RO121
7883;ALECUȘ;517756;1;7865;23;3;3;7;1;0150071700009;RO121
7892;BIIA;517757;1;7865;23;3;3;7;1;0150071700050;RO121
7909;DOPTĂU;517758;1;7865;23;3;3;7;1;0150071700206;RO121
7918;LUNCA TÂRNAVEI;517759;1;7865;23;3;3;7;1;0150071700368;RO121
